epoch,error,learning_rate
566,0.605809,0.0046432
567,0.605806,0.00463424
568,0.605803,0.00462528
569,0.605801,0.00461633
570,0.605798,0.00460738
571,0.605796,0.00459843
572,0.605793,0.00458948
573,0.60579,0.00458054
574,0.605787,0.00457159
575,0.605785,0.00456265
576,0.605782,0.00455371
577,0.605779,0.00454477
578,0.605777,0.00453583
579,0.605774,0.00452689
580,0.605771,0.00451796
581,0.605769,0.00450903
582,0.605765,0.00450009
583,0.605763,0.00449117
584,0.60576,0.00448224
585,0.605757,0.00447331
586,0.605755,0.00446439
587,0.605752,0.00445546
588,0.605749,0.00444654
589,0.605746,0.00443762
590,0.605744,0.00442871
591,0.605741,0.00441979
592,0.605739,0.00441088
593,0.605736,0.00440196
594,0.605733,0.00439305
595,0.60573,0.00438414
596,0.605727,0.00437524
597,0.605725,0.00436633
598,0.605722,0.00435743
599,0.60572,0.00434852
600,0.605717,0.00433962
601,0.605714,0.00433072
602,0.605711,0.00432183
603,0.605708,0.00431293
604,0.605706,0.00430404
605,0.605703,0.00429514
606,0.605701,0.00428625
607,0.605698,0.00427736
608,0.605695,0.00426848
609,0.605692,0.00425959
610,0.605689,0.00425071
611,0.605687,0.00424182
612,0.605684,0.00423294
613,0.605681,0.00422407
614,0.605679,0.00421519
615,0.605676,0.00420631
616,0.605673,0.00419744
617,0.605671,0.00418857
618,0.605668,0.0041797
619,0.605665,0.00417083
620,0.605662,0.00416196
621,0.60566,0.00415309
622,0.605657,0.00414423
623,0.605654,0.00413537
624,0.605652,0.00412651
625,0.605649,0.00411765
626,0.605646,0.00410879
627,0.605643,0.00409993
628,0.605641,0.00409108
629,0.605638,0.00408223
630,0.605635,0.00407338
631,0.605632,0.00406453
632,0.60563,0.00405568
633,0.605627,0.00404684
634,0.605625,0.00403799
635,0.605622,0.00402915
636,0.605619,0.00402031
637,0.605616,0.00401147
638,0.605613,0.00400263
639,0.60561,0.0039938
640,0.605608,0.00398496
641,0.605605,0.00397613
642,0.605603,0.0039673
643,0.6056,0.00395847
644,0.605597,0.00394964
645,0.605594,0.00394082
646,0.605592,0.00393199
647,0.605589,0.00392317
648,0.605586,0.00391435
649,0.605583,0.00390553
650,0.605581,0.00389671
651,0.605578,0.0038879
652,0.605575,0.00387908
653,0.605573,0.00387027
654,0.60557,0.00386146
655,0.605567,0.00385265
656,0.605564,0.00384384
657,0.605562,0.00383504
658,0.605559,0.00382623
659,0.605556,0.00381743
660,0.605554,0.00380863
661,0.605551,0.00379983
662,0.605548,0.00379103
663,0.605546,0.00378224
664,0.605543,0.00377344
665,0.60554,0.00376465
666,0.605537,0.00375586
667,0.605535,0.00374707
668,0.605532,0.00373828
669,0.605529,0.0037295
670,0.605526,0.00372071
671,0.605524,0.00371193
672,0.605521,0.00370315
673,0.605518,0.00369437
674,0.605515,0.00368559
675,0.605513,0.00367681
676,0.60551,0.00366804
677,0.605508,0.00365927
678,0.605505,0.0036505
679,0.605502,0.00364173
680,0.605499,0.00363296
681,0.605496,0.00362419
682,0.605493,0.00361543
683,0.605491,0.00360666
684,0.605488,0.0035979
685,0.605485,0.00358914
686,0.605483,0.00358039
687,0.60548,0.00357163
688,0.605477,0.00356287
689,0.605474,0.00355412
690,0.605472,0.00354537
691,0.605469,0.00353662
692,0.605466,0.00352787
693,0.605464,0.00351912
694,0.605461,0.00351038
695,0.605458,0.00350164
696,0.605456,0.00349289
697,0.605453,0.00348415
698,0.60545,0.00347542
699,0.605447,0.00346668
700,0.605444,0.00345794
701,0.605442,0.00344921
702,0.605439,0.00344048
703,0.605437,0.00343175
704,0.605434,0.00342302
