epoch,error,learning_rate
926,0.0412112,0.000915248
927,0.0411215,0.000915164
928,0.041029,0.000915081
929,0.0409373,0.000914997
930,0.0408426,0.000914913
931,0.0407483,0.000914829
932,0.040657,0.000914746
933,0.0405713,0.000914662
934,0.0404868,0.000914578
935,0.0404077,0.000914495
936,0.0403311,0.000914411
937,0.0402603,0.000914328
938,0.0401868,0.000914244
939,0.0401106,0.00091416
940,0.0400479,0.000914077
941,0.0399911,0.000913993
942,0.0399433,0.00091391
943,0.0398974,0.000913826
944,0.0398527,0.000913743
945,0.0398156,0.000913659
946,0.0398101,0.000913576
947,0.0398155,0.000913492
948,0.039833,0.000913409
949,0.0398834,0.000913325
950,0.0399505,0.000913242
951,0.0400205,0.000913159
952,0.0400959,0.000913075
953,0.0401977,0.000912992
954,0.0403132,0.000912909
955,0.0404226,0.000912825
956,0.0404896,0.000912742
957,0.0404868,0.000912659
958,0.0403911,0.000912575
959,0.0402095,0.000912492
960,0.0399916,0.000912409
961,0.0397935,0.000912326
962,0.0396352,0.000912242
963,0.0395216,0.000912159
964,0.0394412,0.000912076
965,0.0394002,0.000911993
966,0.0393924,0.00091191
967,0.0394018,0.000911826
968,0.0394258,0.000911743
969,0.0394625,0.00091166
970,0.0395058,0.000911577
971,0.039555,0.000911494
972,0.0396096,0.000911411
973,0.0396648,0.000911328
974,0.0397136,0.000911245
975,0.0397575,0.000911162
976,0.0397892,0.000911079
977,0.0398019,0.000910996
978,0.0397973,0.000910913
979,0.0397741,0.00091083
980,0.0397377,0.000910747
981,0.0396911,0.000910664
982,0.0396402,0.000910581
983,0.0395895,0.000910498
984,0.039544,0.000910415
985,0.0395049,0.000910332
986,0.0394752,0.000910249
987,0.0394529,0.000910167
988,0.0394381,0.000910084
989,0.0394301,0.000910001
990,0.0394272,0.000909918
991,0.039428,0.000909835
992,0.0394304,0.000909753
993,0.0394319,0.00090967
994,0.0394329,0.000909587
995,0.0394336,0.000909504
996,0.039432,0.000909422
997,0.0394269,0.000909339
998,0.0394184,0.000909256
999,0.0394055,0.000909174
1000,0.03939,0.000909091
1001,0.0393731,0.000909008
1002,0.0393551,0.000908926
1003,0.039337,0.000908843
1004,0.0393192,0.000908761
1005,0.0393001,0.000908678
1006,0.0392819,0.000908595
1007,0.0392626,0.000908513
1008,0.0392429,0.00090843
1009,0.039224,0.000908348
1010,0.0392088,0.000908265
1011,0.039196,0.000908183
1012,0.0391842,0.0009081
1013,0.0391732,0.000908018
1014,0.0391621,0.000907935
1015,0.0391509,0.000907853
1016,0.0391401,0.000907771
1017,0.0391281,0.000907688
1018,0.0391154,0.000907606
1019,0.0391015,0.000907523
1020,0.0390865,0.000907441
1021,0.0390724,0.000907359
1022,0.0390577,0.000907276
