epoch,error,learning_rate
319,0,0.00690861
320,0,0.00689923
321,0,0.00688984
322,0,0.00688045
323,0,0.00687106
324,0,0.00686168
325,0,0.0068523
326,0,0.00684292
327,0,0.00683354
328,0,0.00682417
329,0,0.00681479
330,0,0.00680542
331,0,0.00679605
332,0,0.00678668
333,0,0.00677731
334,0,0.00676795
335,0,0.00675859
336,0,0.00674923
337,0,0.00673987
338,0,0.00673051
339,0,0.00672115
340,0,0.0067118
341,0,0.00670245
342,0,0.0066931
343,0,0.00668375
344,0,0.0066744
345,0,0.00666506
346,0,0.00665571
347,0,0.00664637
348,0,0.00663703
349,0,0.00662769
350,0,0.00661836
351,0,0.00660902
352,0,0.00659969
353,0,0.00659036
354,0,0.00658103
355,0,0.0065717
356,0,0.00656238
357,0,0.00655306
358,0,0.00654373
359,0,0.00653441
360,0,0.0065251
361,0,0.00651578
362,0,0.00650647
363,0,0.00649715
364,0,0.00648784
365,0,0.00647853
366,0,0.00646923
367,0,0.00645992
368,0,0.00645062
369,0,0.00644132
370,0,0.00643202
371,0,0.00642272
372,0,0.00641342
373,0,0.00640413
374,0,0.00639483
375,0,0.00638554
376,0,0.00637625
377,0,0.00636696
378,0,0.00635768
379,0,0.0063484
380,0,0.00633911
381,0,0.00632983
382,0,0.00632055
383,0,0.00631128
384,0,0.006302
385,0,0.00629273
386,0,0.00628346
387,0,0.00627419
388,0,0.00626492
389,0,0.00625565
390,0,0.00624639
391,0,0.00623713
392,0,0.00622787
393,0,0.00621861
394,0,0.00620935
395,0,0.0062001
396,0,0.00619084
397,0,0.00618159
398,0,0.00617234
399,0,0.00616309
400,0,0.00615385
401,0,0.0061446
402,0,0.00613536
403,0,0.00612612
404,0,0.00611688
405,0,0.00610764
406,0,0.0060984
407,0,0.00608917
408,0,0.00607994
409,0,0.00607071
410,0,0.00606148
411,0,0.00605225
412,0,0.00604303
413,0,0.0060338
414,0,0.00602458
415,0,0.00601536
416,0,0.00600614
417,0,0.00599693
418,0,0.00598771
419,0,0.0059785
420,0,0.00596929
421,0,0.00596008
422,0,0.00595087
423,0,0.00594167
424,0,0.00593246
425,0,0.00592326
426,0,0.00591406
427,0,0.00590486
428,0,0.00589567
429,0,0.00588647
430,0,0.00587728
431,0,0.00586809
432,0,0.0058589
433,0,0.00584971
434,0,0.00584052
435,0,0.00583134
436,0,0.00582215
437,0,0.00581297
438,0,0.00580379
439,0,0.00579462
440,0,0.00578544
441,0,0.00577627
442,0,0.00576709
443,0,0.00575792
444,0,0.00574876
445,0,0.00573959
446,0,0.00573042
447,0,0.00572126
448,0,0.0057121
449,0,0.00570294
450,0,0.00569378
451,0,0.00568462
452,0,0.00567547
453,0,0.00566632
454,0,0.00565716
455,0,0.00564802
456,0,0.00563887
457,0,0.00562972
458,0,0.00562058
459,0,0.00561144
460,0,0.00560229
461,0,0.00559316
462,0,0.00558402
463,0,0.00557488
464,0,0.00556575
465,0,0.00555662
466,0,0.00554749
467,0,0.00553836
468,0,0.00552923
469,0,0.00552011
470,0,0.00551098
471,0,0.00550186
472,0,0.00549274
473,0,0.00548362
474,0,0.00547451
475,0,0.00546539
476,0,0.00545628
477,0,0.00544717
478,0,0.00543806
479,0,0.00542895
480,0,0.00541985
481,0,0.00541074
482,0,0.00540164
483,0,0.00539254
484,0,0.00538344
485,0,0.00537434
486,0,0.00536525
487,0,0.00535616
488,0,0.00534706
489,0,0.00533797
490,0,0.00532888
491,0,0.0053198
492,0,0.00531071
493,0,0.00530163
494,0,0.00529255
495,0,0.00528347
496,0,0.00527439
497,0,0.00526531
498,0,0.00525624
499,0,0.00524717
500,0,0.0052381
501,0,0.00522903
502,0,0.00521996
503,0,0.00521089
504,0,0.00520183
505,0,0.00519277
506,0,0.0051837
507,0,0.00517465
508,0,0.00516559
509,0,0.00515653
510,0,0.00514748
511,0,0.00513843
512,0,0.00512938
513,0,0.00512033
514,0,0.00511128
515,0,0.00510224
516,0,0.00509319
517,0,0.00508415
518,0,0.00507511
519,0,0.00506607
520,0,0.00505703
521,0,0.005048
522,0,0.00503897
523,0,0.00502993
524,0,0.0050209
525,0,0.00501188
526,0,0.00500285
527,0,0.00499382
528,0,0.0049848
529,0,0.00497578
530,0,0.00496676
531,0,0.00495774
532,0,0.00494873
533,0,0.00493971
534,0,0.0049307
535,0,0.00492169
536,0,0.00491268
537,0,0.00490367
538,0,0.00489467
539,0,0.00488566
540,0,0.00487666
541,0,0.00486766
542,0,0.00485866
543,0,0.00484966
544,0,0.00484067
545,0,0.00483167
546,0,0.00482268
547,0,0.00481369
548,0,0.0048047
549,0,0.00479571
550,0,0.00478673
551,0,0.00477775
552,0,0.00476876
553,0,0.00475978
554,0,0.00475081
555,0,0.00474183
556,0,0.00473285
557,0,0.00472388
558,0,0.00471491
559,0,0.00470594
560,0,0.00469697
561,0,0.004688
562,0,0.00467904
563,0,0.00467007
564,0,0.00466111
565,0,0.00465215
566,0,0.0046432
567,0,0.00463424
568,0,0.00462528
569,0,0.00461633
570,0,0.00460738
571,0,0.00459843
572,0,0.00458948
573,0,0.00458054
574,0,0.00457159
575,0,0.00456265
576,0,0.00455371
577,0,0.00454477
578,0,0.00453583
579,0,0.00452689
580,0,0.00451796
581,0,0.00450903
582,0,0.00450009
583,0,0.00449117
584,0,0.00448224
585,0,0.00447331
586,0,0.00446439
587,0,0.00445546
588,0,0.00444654
589,0,0.00443762
590,0,0.00442871
591,0,0.00441979
592,0,0.00441088
593,0,0.00440196
594,0,0.00439305
595,0,0.00438414
596,0,0.00437524
597,0,0.00436633
598,0,0.00435743
599,0,0.00434852
600,0,0.00433962
601,0,0.00433072
602,0,0.00432183
603,0,0.00431293
604,0,0.00430404
605,0,0.00429514
606,0,0.00428625
607,0,0.00427736
608,0,0.00426848
609,0,0.00425959
610,0,0.00425071
611,0,0.00424182
612,0,0.00423294
613,0,0.00422407
614,0,0.00421519
615,0,0.00420631
616,0,0.00419744
617,0,0.00418857
618,0,0.0041797
619,0,0.00417083
620,0,0.00416196
621,0,0.00415309
622,0,0.00414423
623,0,0.00413537
624,0,0.00412651
625,0,0.00411765
626,0,0.00410879
627,0,0.00409993
628,0,0.00409108
629,0,0.00408223
630,0,0.00407338
631,0,0.00406453
632,0,0.00405568
633,0,0.00404684
634,0,0.00403799
635,0,0.00402915
636,0,0.00402031
637,0,0.00401147
638,0,0.00400263
639,0,0.0039938
640,0,0.00398496
641,0,0.00397613
642,0,0.0039673
643,0,0.00395847
644,0,0.00394964
645,0,0.00394082
646,0,0.00393199
647,0,0.00392317
648,0,0.00391435
649,0,0.00390553
650,0,0.00389671
651,0,0.0038879
652,0,0.00387908
653,0,0.00387027
654,0,0.00386146
655,0,0.00385265
656,0,0.00384384
657,0,0.00383504
658,0,0.00382623
659,0,0.00381743
660,0,0.00380863
661,0,0.00379983
662,0,0.00379103
663,0,0.00378224
664,0,0.00377344
665,0,0.00376465
666,0,0.00375586
667,0,0.00374707
668,0,0.00373828
669,0,0.0037295
670,0,0.00372071
671,0,0.00371193
672,0,0.00370315
673,0,0.00369437
674,0,0.00368559
675,0,0.00367681
676,0,0.00366804
677,0,0.00365927
678,0,0.0036505
679,0,0.00364173
680,0,0.00363296
681,0,0.00362419
682,0,0.00361543
683,0,0.00360666
684,0,0.0035979
685,0,0.00358914
686,0,0.00358039
687,0,0.00357163
688,0,0.00356287
689,0,0.00355412
690,0,0.00354537
691,0,0.00353662
692,0,0.00352787
693,0,0.00351912
694,0,0.00351038
695,0,0.00350164
696,0,0.00349289
697,0,0.00348415
698,0,0.00347542
699,0,0.00346668
700,0,0.00345794
701,0,0.00344921
702,0,0.00344048
703,0,0.00343175
704,0,0.00342302
705,0,0.00341429
706,0,0.00340557
707,0,0.00339684
708,0,0.00338812
709,0,0.0033794
710,0,0.00337068
711,0,0.00336196
712,0,0.00335325
713,0,0.00334453
714,0,0.00333582
715,0,0.00332711
716,0,0.0033184
717,0,0.0033097
718,0,0.00330099
719,0,0.00329228
720,0,0.00328358
721,0,0.00327488
722,0,0.00326618
723,0,0.00325748
724,0,0.00324879
725,0,0.00324009
726,0,0.0032314
727,0,0.00322271
728,0,0.00321402
729,0,0.00320533
730,0,0.00319664
731,0,0.00318796
732,0,0.00317928
733,0,0.0031706
734,0,0.00316192
735,0,0.00315324
736,0,0.00314456
737,0,0.00313589
738,0,0.00312721
739,0,0.00311854
740,0,0.00310987
741,0,0.0031012
742,0,0.00309253
743,0,0.00308387
744,0,0.00307521
745,0,0.00306654
746,0,0.00305788
747,0,0.00304922
748,0,0.00304057
749,0,0.00303191
750,0,0.00302326
751,0,0.0030146
752,0,0.00300595
753,0,0.0029973
754,0,0.00298866
755,0,0.00298001
756,0,0.00297136
757,0,0.00296272
758,0,0.00295408
759,0,0.00294544
760,0,0.0029368
761,0,0.00292817
762,0,0.00291953
763,0,0.0029109
764,0,0.00290227
765,0,0.00289364
766,0,0.00288501
767,0,0.00287638
768,0,0.00286776
769,0,0.00285913
770,0,0.00285051
771,0,0.00284189
772,0,0.00283327
773,0,0.00282465
774,0,0.00281604
775,0,0.00280742
776,0,0.00279881
777,0,0.0027902
778,0,0.00278159
779,0,0.00277298
780,0,0.00276438
781,0,0.00275577
782,0,0.00274717
783,0,0.00273857
784,0,0.00272997
785,0,0.00272137
786,0,0.00271278
787,0,0.00270418
788,0,0.00269559
789,0,0.002687
790,0,0.00267841
791,0,0.00266982
792,0,0.00266123
793,0,0.00265265
794,0,0.00264406
795,0,0.00263548
796,0,0.0026269
797,0,0.00261832
798,0,0.00260974
799,0,0.00260117
800,0,0.00259259
801,0,0.00258402
802,0,0.00257545
803,0,0.00256688
804,0,0.00255831
805,0,0.00254975
806,0,0.00254118
807,0,0.00253262
808,0,0.00252406
809,0,0.0025155
810,0,0.00250694
811,0,0.00249838
812,0,0.00248983
813,0,0.00248127
814,0,0.00247272
815,0,0.00246417
816,0,0.00245562
817,0,0.00244707
818,0,0.00243853
819,0,0.00242998
820,0,0.00242144
821,0,0.0024129
822,0,0.00240436
823,0,0.00239582
824,0,0.00238729
825,0,0.00237875
826,0,0.00237022
827,0,0.00236169
828,0,0.00235316
829,0,0.00234463
830,0,0.0023361
831,0,0.00232758
832,0,0.00231905
833,0,0.00231053
834,0,0.00230201
835,0,0.00229349
836,0,0.00228498
837,0,0.00227646
838,0,0.00226795
839,0,0.00225943
840,0,0.00225092
841,0,0.00224241
842,0,0.00223391
843,0,0.0022254
844,0,0.00221689
845,0,0.00220839
846,0,0.00219989
847,0,0.00219139
848,0,0.00218289
849,0,0.00217439
850,0,0.0021659
851,0,0.0021574
852,0,0.00214891
853,0,0.00214042
854,0,0.00213193
855,0,0.00212345
856,0,0.00211496
857,0,0.00210648
858,0,0.00209799
859,0,0.00208951
860,0,0.00208103
861,0,0.00207255
862,0,0.00206408
863,0,0.0020556
864,0,0.00204713
865,0,0.00203866
866,0,0.00203019
867,0,0.00202172
868,0,0.00201325
869,0,0.00200478
870,0,0.00199632
871,0,0.00198786
872,0,0.0019794
873,0,0.00197094
874,0,0.00196248
875,0,0.00195402
876,0,0.00194557
877,0,0.00193712
878,0,0.00192866
879,0,0.00192021
880,0,0.00191177
881,0,0.00190332
882,0,0.00189487
883,0,0.00188643
884,0,0.00187799
885,0,0.00186955
886,0,0.00186111
887,0,0.00185267
888,0,0.00184423
889,0,0.0018358
890,0,0.00182736
891,0,0.00181893
892,0,0.0018105
893,0,0.00180207
894,0,0.00179365
895,0,0.00178522
896,0,0.0017768
897,0,0.00176838
898,0,0.00175996
899,0,0.00175154
900,0,0.00174312
901,0,0.0017347
902,0,0.00172629
903,0,0.00171788
904,0,0.00170946
905,0,0.00170105
906,0,0.00169265
907,0,0.00168424
908,0,0.00167583
909,0,0.00166743
910,0,0.00165903
911,0,0.00165063
912,0,0.00164223
913,0,0.00163383
914,0,0.00162544
915,0,0.00161704
916,0,0.00160865
917,0,0.00160026
918,0,0.00159187
919,0,0.00158348
920,0,0.00157509
921,0,0.00156671
922,0,0.00155832
923,0,0.00154994
924,0,0.00154156
925,0,0.00153318
926,0,0.0015248
927,0,0.00151643
928,0,0.00150805
929,0,0.00149968
930,0,0.00149131
931,0,0.00148294
932,0,0.00147457
933,0,0.0014662
934,0,0.00145784
935,0,0.00144947
936,0,0.00144111
937,0,0.00143275
938,0,0.00142439
939,0,0.00141603
940,0,0.00140768
941,0,0.00139932
942,0,0.00139097
943,0,0.00138262
944,0,0.00137427
945,0,0.00136592
946,0,0.00135757
947,0,0.00134923
948,0,0.00134088
949,0,0.00133254
950,0,0.0013242
951,0,0.00131586
952,0,0.00130752
953,0,0.00129919
954,0,0.00129085
955,0,0.00128252
956,0,0.00127419
957,0,0.00126586
958,0,0.00125753
959,0,0.0012492
960,0,0.00124088
961,0,0.00123255
962,0,0.00122423
963,0,0.00121591
964,0,0.00120759
965,0,0.00119927
966,0,0.00119095
967,0,0.00118264
968,0,0.00117433
969,0,0.00116601
970,0,0.0011577
971,0,0.00114939
972,0,0.00114109
973,0,0.00113278
974,0,0.00112448
975,0,0.00111617
976,0,0.00110787
977,0,0.00109957
978,0,0.00109127
979,0,0.00108298
980,0,0.00107468
981,0,0.00106639
982,0,0.0010581
983,0,0.0010498
984,0,0.00104151
985,0,0.00103323
986,0,0.00102494
987,0,0.00101666
988,0,0.00100837
989,0,0.00100009
990,0,0.000991811
991,0,0.000983532
992,0,0.000975255
993,0,0.000966979
994,0,0.000958705
995,0,0.000950432
996,0,0.000942161
997,0,0.000933891
998,0,0.000925623
999,0,0.000917356
